"TOA5","GilchristBlue","CR1000X","22889","CR1000X.Std.04.02","CPU:GilchristBlue_04272022.CR1X","22393","Test"
"2023-04-22 14:00:00",2207,12.57,28.63,8.299901,7926.621,7832.971,29.41
"2023-04-22 15:00:00",2208,12.56,28.67,8.3191,8463.377,8319.119,28.9
"2023-04-22 16:00:00",2209,12.57,29.36,8.3191,8912.186,8727.728,28.83
"2023-04-22 17:00:00",2210,12.58,28.28,8.299901,9411.7,9175.929,28.61
"2023-04-22 18:00:00",2211,12.57,28.08,8.338301,9504.96,9258.622,28.48
"2023-04-22 19:00:00",2212,12.58,26.73,8.3191,9792.757,9513.162,28.26
"2023-04-22 20:00:00",2213,12.56,25.37,8.3191,10046.85,9734.715,28.13
"2023-04-22 21:00:00",2214,12.57,24.69,8.338301,10169.76,9844.787,28.12
"2023-04-22 22:00:00",2215,12.54,24.36,8.3191,10201.53,9869.622,28.08
"2023-04-22 23:00:00",2216,12.56,24.08,8.3191,10053.7,9741.279,27.88
"2023-04-23 00:00:00",2217,12.55,23.25,8.3191,9770.231,9491.139,27.75
"2023-04-23 01:00:00",2218,12.56,22.38,8.3191,9573.186,9318.611,27.69
"2023-04-23 02:00:00",2219,12.54,21.62,8.338301,9397.346,9162.343,27.64
"2023-04-23 03:00:00",2220,12.55,20.87,8.3191,9251.111,9031.364,27.58
"2023-04-23 04:00:00",2221,12.53,20.08,8.3191,9186.343,8973.936,27.54
"2023-04-23 05:00:00",2222,12.52,19.25,8.3191,9096.318,8892.858,27.48
"2023-04-23 06:00:00",2223,12.52,18.4,8.3191,8946.052,8756.779,27.42
"2023-04-23 07:00:00",2224,12.53,17.58,8.338301,8855.478,8674.244,27.41
"2023-04-23 08:00:00",2225,12.51,18.54,8.3575,8650.718,8491.049,27.5
"2023-04-23 09:00:00",2226,12.53,21.54,8.3767,8469.119,8325.171,27.81
"2023-04-23 10:00:00",2227,12.52,22.92,8.3575,7955.253,7851.236,28.64
"2023-04-23 11:00:00",2228,12.53,23.88,8.338301,7345.275,7280.415,29.03
"2023-04-23 12:00:00",2229,12.5,25.27,8.338301,7161.747,7105.675,29.45
"2023-04-23 13:00:00",2230,12.54,27.13,8.3191,7260.768,7201.395,29.57
"2023-04-23 14:00:00",2231,12.53,26.92,8.338301,7471.178,7399.581,29.22
"2023-04-23 15:00:00",2232,12.54,27.53,8.338301,8031.261,7921.774,28.92
"2023-04-23 16:00:00",2233,12.53,27.78,8.338301,8492.41,8350.763,28.53
"2023-04-23 17:00:00",2234,12.54,27.46,8.3191,8987.921,8796.327,28.36
"2023-04-23 18:00:00",2235,12.53,27.13,8.3191,9374.572,9142.677,28.22
"2023-04-23 19:00:00",2236,12.52,25.74,8.3191,9699.299,9429.698,28.1
"2023-04-23 20:00:00",2237,12.52,24.37,8.338301,9842.231,9555.816,27.93
"2023-04-23 21:00:00",2238,12.53,23.32,8.338301,9861.443,9573.242,27.84
"2023-04-23 22:00:00",2239,12.52,22.56,8.338301,9781.282,9501.791,27.81
"2023-04-23 23:00:00",2240,12.52,21.91,8.3191,9634.752,9373.074,27.77
"2023-04-24 00:00:00",2241,12.51,21.18,8.3191,9550.497,9298.16,27.74
"2023-04-24 01:00:00",2242,12.52,20.38,8.299901,9472.953,9229.544,27.69
"2023-04-24 02:00:00",2243,12.48,19.61,8.299901,9378.795,9145.302,27.64
"2023-04-24 03:00:00",2244,12.5,18.97,8.299901,9324.75,9097.627,27.62
"2023-04-24 04:00:00",2245,12.49,18.48,8.280701,9246.799,9026.737,27.61
"2023-04-24 05:00:00",2246,12.5,18.03,8.280701,9220.034,9006.083,27.59
"2023-04-24 06:00:00",2247,12.48,17.73,8.280701,9167.862,8957.784,27.59
"2023-04-24 07:00:00",2248,12.49,17.62,8.242301,9053.314,8854.225,27.63
"2023-04-24 08:00:00",2249,12.48,18.07,8.280701,8737.815,8569.408,27.78
"2023-04-24 09:00:00",2250,12.47,18.8,8.2615,8516.436,8368.332,27.9
"2023-04-24 10:00:00",2251,12.48,20.32,8.2615,8114.762,7999.358,28.18
"2023-04-24 11:00:00",2252,12.49,21.8,8.2615,7611.529,7530.81,28.37
"2023-04-24 12:00:00",2253,12.48,22.69,8.2615,7376.56,7311.794,28.4
"2023-04-24 13:00:00",2254,12.49,22.12,8.2615,7597.932,7518.368,28.28
"2023-04-24 14:00:00",2255,12.48,21.77,8.242301,7801.787,7708.605,28.35
"2023-04-24 15:00:00",2256,12.5,22.86,8.242301,7472.641,7401.639,28.62
"2023-04-24 16:00:00",2257,12.46,22.48,8.223101,7659.18,7575.774,28.26
"2023-04-24 17:00:00",2258,12.49,22.31,8.242301,8015.686,7908.008,28.19
"2023-04-24 18:00:00",2259,12.48,22.17,8.242301,8292.033,8162.598,28.11
"2023-04-24 19:00:00",2260,12.49,21.85,8.223101,8774.034,8602.012,28.02
"2023-04-24 20:00:00",2261,12.48,21.32,8.223101,9140.779,8932.31,27.95
"2023-04-24 21:00:00",2262,12.49,21.08,8.223101,9390.102,9156.043,27.92
"2023-04-24 22:00:00",2263,12.47,20.82,8.223101,9483.365,9238.662,27.89
"2023-04-24 23:00:00",2264,12.46,20.7,8.2039,9530.086,9280.361,27.89
"2023-04-25 00:00:00",2265,12.47,20.48,8.223101,9574.223,9316.148,27.89
"2023-04-25 01:00:00",2266,12.48,20.28,8.223101,9590.895,9336.973,27.85
"2023-04-25 02:00:00",2267,12.46,19.95,8.242301,9527.989,9278.628,27.82
"2023-04-25 03:00:00",2268,12.47,19.5,8.242301,9442.132,9201.971,27.78
"2023-04-25 04:00:00",2269,12.46,19.15,8.2615,9416.263,9179.183,27.75
"2023-04-25 05:00:00",2270,12.47,18.79,8.242301,9444.979,9204.542,27.73
"2023-04-25 06:00:00",2271,12.43,18.47,8.242301,9359.355,9127.548,27.71
"2023-04-25 07:00:00",2272,12.46,18.36,8.2615,9218.139,9003.14,27.72
"2023-04-25 08:00:00",2273,12.45,19.54,8.2039,9193.02,8979.737,27.84
"2023-04-25 09:00:00",2274,12.46,20.75,8.223101,8857.489,8678.273,28.11
"2023-04-25 10:00:00",2275,12.45,22.56,8.223101,8050.419,7938.97,28.81
"2023-04-25 11:00:00",2276,12.47,24,8.223101,7296.775,7235.396,29.14
"2023-04-25 12:00:00",2277,12.46,24.96,8.223101,6928.131,6886.463,29.18
"2023-04-25 13:00:00",2278,12.45,25.92,8.242301,7025.503,6978.097,29.14
"2023-04-25 14:00:00",2279,12.46,26,8.242301,7176.45,7123.75,28.86
"2023-04-25 15:00:00",2280,12.47,24.67,8.242301,7551.541,7474.924,28.59
"2023-04-25 16:00:00",2281,12.46,24.01,8.242301,7887.332,7788.654,28.48
"2023-04-25 17:00:00",2282,12.47,24.58,8.242301,8007.189,7899.056,28.43
"2023-04-25 18:00:00",2283,12.46,24.42,8.2615,8332.296,8197.395,28.23
"2023-04-25 19:00:00",2284,12.47,23.93,8.280701,8749.68,8579.792,28.08
"2023-04-25 20:00:00",2285,12.43,23.28,8.299901,9205.217,8990.999,28.01
"2023-04-25 21:00:00",2286,12.46,22.42,8.3191,9474.764,9231.292,27.93
"2023-04-25 22:00:00",2287,12.44,21.62,8.3191,9526.583,9276.901,27.87
"2023-04-25 23:00:00",2288,12.45,21.05,8.3191,9563.285,9309.495,27.86
"2023-04-26 00:00:00",2289,12.44,20.52,8.280701,9538.476,9287.575,27.82
"2023-04-26 01:00:00",2290,12.44,20.15,8.299901,9505.315,9258.354,27.8
"2023-04-26 02:00:00",2291,12.43,19.84,8.280701,9494.159,9248.049,27.77
"2023-04-26 03:00:00",2292,12.42,19.55,8.280701,9449.616,9208.468,27.76
"2023-04-26 04:00:00",2293,12.42,19.24,8.223101,9398.528,9163.457,27.75
"2023-04-26 05:00:00",2294,12.43,19.03,8.223101,9413.797,9176.427,27.73
"2023-04-26 06:00:00",2295,12.42,18.84,8.242301,9380.054,9147.183,27.73
"2023-04-26 07:00:00",2296,12.43,18.88,8.242301,9292.644,9069.286,27.76
"2023-04-26 08:00:00",2297,12.42,20.14,8.242301,9105.421,8901.458,27.93
"2023-04-26 09:00:00",2298,12.43,23.3,8.242301,8673.369,8511.282,28.38
"2023-04-26 10:00:00",2299,12.73,24.9,"NAN",-421.6019,1302.7,-15.99
"2023-04-26 11:00:00",2300,12.69,26.14,8.395901,6869.542,6829.057,29.44
"2023-04-26 12:00:00",2301,12.66,27.14,8.4343,6678.958,6648.282,29.42
"2023-04-26 13:00:00",2302,12.7,28.53,8.4343,6710.674,6678.248,29.55
"2023-04-26 14:00:00",2303,12.66,28.79,8.4343,6777.145,6741.064,29.46
"2023-04-26 15:00:00",2304,12.7,28.91,8.453501,7287.517,7226.494,29.05
"2023-04-26 16:00:00",2305,12.67,28.31,8.453501,7759.868,7669.908,28.74
"2023-04-26 17:00:00",2306,12.71,28.16,8.4919,8194.441,8071.635,28.59
"2023-04-26 18:00:00",2307,12.67,26.31,8.453501,8690.054,8526.232,28.34
"2023-04-26 19:00:00",2308,12.7,22.65,8.4727,9119.622,8914.247,28
"2023-04-26 20:00:00",2309,12.66,21.56,8.4727,9966.578,9665.036,27.93
"2023-04-26 21:00:00",2310,12.67,21.25,8.4919,10138.3,9814.73,27.92
"2023-04-26 22:00:00",2311,12.63,20.87,8.511101,9994.864,9688.21,27.89
"2023-04-26 23:00:00",2312,12.67,20.44,8.511101,9763.994,9486.646,27.85
"2023-04-27 00:00:00",2313,12.64,20.09,8.5303,9650.206,9386.669,27.83
"2023-04-27 01:00:00",2314,12.66,19.8,8.511101,9554.889,9301.814,27.82
"2023-04-27 02:00:00",2315,12.63,19.46,8.511101,9497.433,9250.938,27.78
"2023-04-27 03:00:00",2316,12.65,19.17,8.4919,9398.512,9162.936,27.77
"2023-04-27 04:00:00",2317,12.57,19.1,8.4919,9388.569,9155.044,27.81
"2023-04-27 05:00:00",2318,12.66,19.24,8.511101,9492.894,9247.99,27.86
"2023-04-27 06:00:00",2319,12.61,19.45,8.511101,9608.704,9350.962,27.9
"2023-04-27 07:00:00",2320,12.65,19.74,8.511101,9396.937,9161.933,27.95
"2023-04-27 08:00:00",2321,12.61,20.47,8.4919,8792.042,8619.542,28.08
"2023-04-27 09:00:00",2322,12.65,21.73,8.4919,8063.066,7951.476,28.31
"2023-04-27 10:00:00",2323,12.6,22.91,8.4919,7420.061,7351.839,28.6
"2023-04-27 11:00:00",2324,12.61,24.58,8.4727,6719.068,6686.594,29.13
"2023-04-27 12:00:00",2325,12.67,25.96,8.4727,6535.643,6510.645,29.42
"2023-04-27 13:00:00",2326,12.63,26.57,8.4727,6642.628,6612.684,29.25
"2023-04-27 14:00:00",2327,12.67,24.6,8.4727,6876.677,6837.644,28.7
"2023-04-27 15:00:00",2328,12.61,24.54,8.4727,7322.107,7258.467,28.88
"2023-04-27 16:00:00",2329,12.67,24.65,8.4727,7463.627,7392.241,28.77
"2023-04-27 17:00:00",2330,12.65,24.5,8.453501,7911.686,7810.282,28.56
"2023-04-27 18:00:00",2331,12.66,24.19,8.395901,8658.97,8497.664,28.37
"2023-04-27 19:00:00",2332,12.64,23.41,8.395901,9311.068,9085.382,28.22
"2023-04-27 20:00:00",2333,12.66,21.82,8.395901,9247.424,9028.63,27.97
"2023-04-27 21:00:00",2334,12.58,20.65,8.395901,9455.897,9214.07,27.88
"2023-04-27 22:00:00",2335,12.64,19.94,8.3767,9812.743,9530.113,27.84
"2023-04-27 23:00:00",2336,12.59,19.52,8.338301,10080.09,9763.653,27.84
"2023-04-28 00:00:00",2337,12.61,19.22,8.338301,9951.159,9652.302,27.84
"2023-04-28 01:00:00",2338,12.61,19.09,8.3767,9737.001,9463.38,27.82
"2023-04-28 02:00:00",2339,12.63,18.9,8.4151,9548.039,9295.159,27.8
"2023-04-28 03:00:00",2340,12.6,18.69,8.395901,9414.045,9184.917,27.79
"2023-04-28 04:00:00",2341,12.62,18.49,8.299901,9380.754,9144.129,27.77
"2023-04-28 05:00:00",2342,12.61,18.36,8.3575,9452.607,9211.993,27.77
"2023-04-28 06:00:00",2343,12.62,18.3,8.4151,9427.621,9189.185,27.77
"2023-04-28 07:00:00",2344,12.6,18.48,8.395901,9332.827,9104.18,27.84
"2023-04-28 08:00:00",2345,12.61,19.11,8.3767,8941.931,8753.881,27.99
"2023-04-28 09:00:00",2346,12.59,20.39,8.3767,8271.833,8142.364,28.2
"2023-04-28 10:00:00",2347,12.59,21.26,8.395901,8179.211,8058.102,28.32
"2023-04-28 11:00:00",2348,12.56,23.06,8.3575,7552.068,7475.534,29.11
"2023-04-28 12:00:00",2349,12.62,25.1,8.3767,6890.352,6849.333,29.55
"2023-04-28 13:00:00",2350,12.58,26.26,8.3575,6849.848,6811.554,29.54
"2023-04-28 14:00:00",2351,12.63,26.16,8.3575,7271.497,7214.954,29.12
"2023-04-28 15:00:00",2352,12.58,26.82,8.3767,7651.614,7567.998,28.95
"2023-04-28 16:00:00",2353,12.59,26.54,8.3575,7938.527,7835.759,28.84
"2023-04-28 17:00:00",2354,12.61,26.15,8.395901,8247.373,8120.413,28.67
"2023-04-28 18:00:00",2355,12.63,25.59,8.4151,8530.888,8380.792,28.5
"2023-04-28 19:00:00",2356,12.58,24.99,8.395901,9078.7,8877.055,28.34
"2023-04-28 20:00:00",2357,12.62,24.31,8.4151,9699.308,9430.743,28.2
"2023-04-28 21:00:00",2358,12.54,23.75,8.4343,9955.646,9656.187,28.15
"2023-04-28 22:00:00",2359,12.6,23.31,8.395901,9918.118,9622.73,28.11
"2023-04-28 23:00:00",2360,12.56,22.95,8.3767,9816.778,9534.237,28.09
"2023-04-29 00:00:00",2361,12.61,22.58,8.3767,9750.478,9475.74,28.07
"2023-04-29 01:00:00",2362,12.5,22.3,8.395901,9756.407,9480.003,28.07
"2023-04-29 02:00:00",2363,12.6,22.09,8.3575,9741.579,9467.567,28.05
"2023-04-29 03:00:00",2364,12.57,21.85,8.395901,9753.438,9477.854,28.04
"2023-04-29 04:00:00",2365,12.6,21.55,8.3575,9649.594,9386.547,27.99
"2023-04-29 05:00:00",2366,12.54,21.2,8.3767,9631.671,9370.909,27.95
"2023-04-29 06:00:00",2367,12.58,20.91,8.3767,9525.697,9276.774,27.94
"2023-04-29 07:00:00",2368,12.54,20.97,8.395901,9310.053,9085.041,28.01
"2023-04-29 08:00:00",2369,12.6,22.22,8.3767,8785.14,8615.01,28.18
"2023-04-29 09:00:00",2370,12.58,24.48,8.395901,8093.361,7979.509,28.58
"2023-04-29 10:00:00",2371,12.6,24.99,8.3767,7565.951,7489.115,28.85
"2023-04-29 11:00:00",2372,12.57,25.9,8.3575,7064.034,7012.674,29.14
"2023-04-29 12:00:00",2373,12.58,27.55,8.3191,6642.518,6613.223,29.8
"2023-04-29 13:00:00",2374,12.57,27.14,8.338301,6940.699,6897.484,29.34
"2023-04-29 14:00:00",2375,12.6,26.36,8.338301,7392.767,7325.218,28.86
"2023-04-29 15:00:00",2376,12.58,24.65,8.3575,8304.603,8172.527,28.48
"2023-04-29 16:00:00",2377,12.59,23.53,8.3575,8814.5,8638.977,28.24
"2023-04-29 17:00:00",2378,12.57,22.68,8.3767,8930.239,8744.148,28.1
"2023-04-29 18:00:00",2379,12.58,21.8,8.338301,9265.639,9044.375,28.07
"2023-04-29 19:00:00",2380,12.54,21.24,8.338301,9407.575,9171.481,28.03
"2023-04-29 20:00:00",2381,12.57,20.88,8.3767,9528.293,9278.344,27.95
"2023-04-29 21:00:00",2382,12.56,20.54,8.3575,9629.957,9368.693,27.91
"2023-04-29 22:00:00",2383,12.57,20.31,8.395901,9582.795,9326.815,27.9
"2023-04-29 23:00:00",2384,12.55,20.28,8.4727,9513.176,9265.404,27.94
"2023-04-30 00:00:00",2385,12.57,20.61,8.4343,9561.143,9308.505,27.99
"2023-04-30 01:00:00",2386,12.55,21.01,8.453501,9576.255,9322.245,28.04
"2023-04-30 02:00:00",2387,12.55,21.29,8.4151,9617.979,9358.917,28.05
"2023-04-30 03:00:00",2388,12.55,21.42,8.4919,9611.35,9352.062,28.07
"2023-04-30 04:00:00",2389,12.56,21.31,8.4343,9121.661,8918.702,27.98
"2023-04-30 05:00:00",2390,12.54,20.42,8.395901,9335.765,9118.579,27.88
"2023-04-30 06:00:00",2391,12.56,20.02,8.395901,9848.477,9559.979,27.87
"2023-04-30 07:00:00",2392,12.54,19.86,8.3767,9759.537,9477.65,27.88
"2023-04-30 08:00:00",2393,12.55,20.05,8.4151,9325.709,9099.187,27.93
"2023-04-30 09:00:00",2394,12.52,21.56,8.3767,8488.54,8342.902,28.14
"2023-04-30 10:00:00",2395,12.55,21.52,8.3767,7819.304,7724.075,28.63
"2023-04-30 11:00:00",2396,12.53,22.23,8.3767,7609.523,7528.824,29.32
"2023-04-30 12:00:00",2397,12.55,23.61,8.3767,7192.124,7135.39,29.59
"2023-04-30 13:00:00",2398,12.53,23.59,8.3575,7209.087,7152.481,29.2
"2023-04-30 14:00:00",2399,12.55,23.43,8.4151,7230.919,7173.243,29
"2023-04-30 15:00:00",2400,12.53,23.69,8.4343,7809.583,7715.934,28.63
"2023-04-30 16:00:00",2401,12.54,23.76,8.3575,7982.332,7876.388,28.55
"2023-04-30 17:00:00",2402,12.53,23.54,8.4343,8285.454,8156.904,28.29
"2023-04-30 18:00:00",2403,12.54,23.11,8.395901,8775.833,8603.076,28.1
"2023-04-30 19:00:00",2404,12.52,22.27,8.3767,9228.369,9009.848,27.91
"2023-04-30 20:00:00",2405,12.54,21.35,8.4727,9507.775,9260.001,27.82
"2023-04-30 21:00:00",2406,12.52,20.71,8.4151,9561.183,9308.514,27.78
"2023-04-30 22:00:00",2407,12.53,20.18,8.3767,9492.881,9247.556,27.73
"2023-04-30 23:00:00",2408,12.5,19.55,8.395901,9290.967,9067.446,27.69
"2023-05-01 00:00:00",2409,12.52,18.96,8.3575,9112.732,8908.423,27.64
"2023-05-01 01:00:00",2410,12.5,18.4,8.3575,8975.703,8784.817,27.6
"2023-05-01 02:00:00",2411,12.51,17.92,8.395901,8878.797,8696.657,27.56
"2023-05-01 03:00:00",2412,12.49,17.37,8.3575,8883.894,8702.022,27.5
"2023-05-01 04:00:00",2413,12.5,16.69,8.4151,8827.307,8650.886,27.43
"2023-05-01 05:00:00",2414,12.48,16,8.4343,8740.13,8571.04,27.39
"2023-05-01 06:00:00",2415,12.48,15.27,8.4151,8626.029,8468.217,27.3
"2023-05-01 07:00:00",2416,12.46,15.04,8.4343,8498.214,8351.963,27.33
"2023-05-01 08:00:00",2417,12.48,16.36,8.453501,8315.156,8183.751,27.58
"2023-05-01 09:00:00",2418,12.44,20.16,8.453501,7947.615,7844.454,28.18
"2023-05-01 10:00:00",2419,12.49,21.85,8.511101,7355.308,7290.456,29.13
"2023-05-01 11:00:00",2420,12.47,23.37,8.4727,6742.906,6707.975,29.62
"2023-05-01 12:00:00",2421,12.5,25.32,8.4343,6426.576,6405.415,29.86
"2023-05-01 13:00:00",2422,12.47,26.24,8.395901,6428.476,6407.137,29.89
"2023-05-01 14:00:00",2423,12.5,26.11,8.395901,6606.548,6577.021,29.39
"2023-05-01 15:00:00",2424,12.49,26.22,8.3575,7034.972,6987.424,28.97
"2023-05-01 16:00:00",2425,12.51,25.91,8.395901,7585.02,7506.638,28.69
"2023-05-01 17:00:00",2426,12.49,25.6,8.395901,7897.303,7798.195,28.29
"2023-05-01 18:00:00",2427,12.5,25.04,8.395901,8384.738,8248.048,28.06
"2023-05-01 19:00:00",2428,12.48,23.98,8.4151,8734.426,8566.107,27.92
"2023-05-01 20:00:00",2429,12.48,22.94,8.3767,8873.354,8692.68,27.81
"2023-05-01 21:00:00",2430,12.47,22.15,8.3575,9012.74,8829.107,27.78
"2023-05-01 22:00:00",2431,12.49,21.59,8.4151,9125.646,8919.792,27.75
"2023-05-01 23:00:00",2432,12.45,21.06,8.3767,9140.859,8932.94,27.73
"2023-05-02 00:00:00",2433,12.49,20.5,8.3767,9202.467,8987.344,27.71
"2023-05-02 01:00:00",2434,12.47,19.92,8.395901,9199.752,8986.127,27.68
"2023-05-02 02:00:00",2435,12.48,19.22,8.3767,9126.175,8919.989,27.63
"2023-05-02 03:00:00",2436,12.45,18.52,8.3575,9102.224,8897.891,27.58
"2023-05-02 04:00:00",2437,12.47,18.07,8.3767,8975.109,8784.297,27.55
"2023-05-02 05:00:00",2438,12.45,17.82,8.3575,8924.778,8739.346,27.56
"2023-05-02 06:00:00",2439,12.46,17.74,8.3575,8883.881,8702.283,27.57
"2023-05-02 07:00:00",2440,12.44,17.8,8.338301,8757.976,8585.002,27.6
"2023-05-02 08:00:00",2441,12.45,18.8,8.395901,8510.889,8363.652,27.7
"2023-05-02 09:00:00",2442,12.44,21.26,8.338301,7984.389,7877.097,28.11
"2023-05-02 10:00:00",2443,12.45,21.72,8.3767,7239.694,7181.854,28.96
"2023-05-02 11:00:00",2444,12.44,22.54,8.3191,6558.478,6531.738,29.32
"2023-05-02 12:00:00",2445,12.46,24.3,8.338301,6209.722,6195.435,29.79
"2023-05-02 13:00:00",2446,12.45,25.78,8.3191,6311.211,6294.386,29.87
"2023-05-02 14:00:00",2447,12.47,26.07,8.299901,6731.797,6697.504,29.43
"2023-05-02 15:00:00",2448,12.45,26.72,8.338301,7293.212,7231.546,29.04
"2023-05-02 16:00:00",2449,12.47,26.16,8.4151,7686.42,7599.489,28.63
"2023-05-02 17:00:00",2450,12.44,25.61,8.3575,8152.013,8033.574,28.21
"2023-05-02 18:00:00",2451,12.46,24.98,8.453501,8410.043,8271.128,27.93
"2023-05-02 19:00:00",2452,12.44,23.87,8.4727,8726.333,8559.673,27.79
"2023-05-02 20:00:00",2453,12.46,22.67,8.4727,8913.214,8728.614,27.72
"2023-05-02 21:00:00",2454,12.43,21.6,8.453501,9003.284,8809.765,27.66
"2023-05-02 22:00:00",2455,12.44,20.58,8.4727,8992.487,8799.643,27.59
"2023-05-02 23:00:00",2456,12.42,19.81,8.453501,8920.092,8735.126,27.56
"2023-05-03 00:00:00",2457,12.42,19.11,8.453501,8872.158,8689.923,27.53
"2023-05-03 01:00:00",2458,12.41,18.44,8.4727,8789.885,8617.46,27.49
"2023-05-03 02:00:00",2459,12.42,17.76,8.453501,8635.186,8475.048,27.46
"2023-05-03 03:00:00",2460,12.4,17.11,8.453501,8584.971,8429.549,27.42
"2023-05-03 04:00:00",2461,12.41,16.66,8.4727,8566.399,8413.563,27.39
"2023-05-03 05:00:00",2462,12.39,16.4,8.4151,8616.447,8459.228,27.4
"2023-05-03 06:00:00",2463,12.41,16.23,8.4151,8529.543,8379.101,27.39
"2023-05-03 07:00:00",2464,12.37,16.08,8.4343,8405.89,8267.286,27.42
"2023-05-03 08:00:00",2465,12.4,17.07,8.453501,8173.031,8052.381,27.53
"2023-05-03 09:00:00",2466,12.39,20.1,8.4343,7629.507,7547.915,27.98
"2023-05-03 10:00:00",2467,12.41,21.05,8.395901,7068.549,7019.938,28.92
"2023-05-03 11:00:00",2468,12.39,22.06,8.338301,6514.707,6488.702,29.36
"2023-05-03 12:00:00",2469,12.42,24.12,8.3575,6260.291,6244.747,29.72
"2023-05-03 13:00:00",2470,12.4,25.4,8.3767,6241.215,6227.5,29.77
"2023-05-03 14:00:00",2471,12.41,25.65,8.3767,6599.584,6571.237,29.29
"2023-05-03 15:00:00",2472,12.4,26.13,8.3767,7119.24,7072.151,28.87
"2023-05-03 16:00:00",2473,12.42,26.07,8.338301,7915.527,7813.806,28.5
"2023-05-03 17:00:00",2474,12.4,25.94,8.4151,8389.438,8254.022,28.24
"2023-05-03 18:00:00",2475,12.42,25.45,8.4727,8804.6,8633.085,28.02
"2023-05-03 19:00:00",2476,12.39,24.34,8.4919,9185.445,8972.279,27.86
"2023-05-03 20:00:00",2477,12.41,22.9,8.4919,9282.023,9059.143,27.72
"2023-05-03 21:00:00",2478,12.18,21.46,8.4343,9221.206,9005.172,27.61
"2023-05-03 22:00:00",2479,12.42,19.95,8.453501,9006.985,8812.196,27.49
"2023-05-03 23:00:00",2480,12.4,18.55,8.4919,8854.066,8674.712,27.4
"2023-05-04 00:00:00",2481,12.4,17.42,8.4919,8808.55,8634.007,27.33
"2023-05-04 01:00:00",2482,12.38,16.6,8.511101,8730.78,8563.356,27.29
"2023-05-04 02:00:00",2483,12.39,15.85,8.511101,8613.304,8456.219,27.24
"2023-05-04 03:00:00",2484,12.37,15.21,8.4727,8567.453,8414.637,27.2
"2023-05-04 04:00:00",2485,12.37,14.45,8.4919,8524.319,8374.651,27.14
"2023-05-04 05:00:00",2486,12.36,13.78,8.4727,8509.032,8362.131,27.08
"2023-05-04 06:00:00",2487,12.37,13.13,8.4343,8403.94,8265.701,27.04
"2023-05-04 07:00:00",2488,12.35,12.96,8.453501,8273.244,8140.378,27.07
"2023-05-04 08:00:00",2489,12.36,14.38,8.4727,8133.394,8016.817,27.33
"2023-05-04 09:00:00",2490,12.36,18.72,8.453501,7767.234,7677.367,27.98
"2023-05-04 10:00:00",2491,13.44,21.88,"NAN",-464.842,1134.55,-16.24
"2023-05-04 11:00:00",2492,13.05,23.62,8.4151,6451.493,6428.915,29.66
"2023-05-04 12:00:00",2493,12.89,25.75,8.395901,6170.474,6158.199,29.99
"2023-05-04 13:00:00",2494,12.94,27.13,8.395901,6092.801,6083.534,29.95
"2023-05-04 14:00:00",2495,12.96,27.18,8.3767,6404.649,6384.596,29.46
"2023-05-04 15:00:00",2496,12.99,27.67,8.4151,7020.304,6983.813,29.03
"2023-05-04 16:00:00",2497,12.99,27.47,8.4151,7555.834,7479.551,28.78
"2023-05-04 17:00:00",2498,13,27.22,8.395901,8081.776,7968.52,28.42
"2023-05-04 18:00:00",2499,12.99,26.45,8.3767,8663.344,8499.398,28.22
"2023-05-04 19:00:00",2500,13,25.1,8.3767,9075.484,8874.431,27.98
"2023-05-04 20:00:00",2501,12.99,23.76,8.3575,9515.226,9267.653,27.8
"2023-05-04 21:00:00",2502,12.99,22.21,8.3767,9161.014,8951.502,27.65
"2023-05-04 22:00:00",2503,12.97,20.74,8.3767,8960.579,8770.761,27.52
"2023-05-04 23:00:00",2504,12.97,19.44,8.4151,8989.575,8797.868,27.43
"2023-05-05 00:00:00",2505,12.95,18.31,8.4151,9017.932,8822.429,27.35
"2023-05-05 01:00:00",2506,12.95,17.31,8.4343,8418.748,8278.257,27.34
"2023-05-05 02:00:00",2507,12.93,16.48,8.4343,8300.661,8171.843,27.31
"2023-05-05 03:00:00",2508,12.94,15.84,8.4343,8286.356,8158.24,27.27
"2023-05-05 04:00:00",2509,12.92,15.37,8.4343,8289.429,8160.884,27.25
"2023-05-05 05:00:00",2510,12.92,14.85,8.4151,8278.289,8150.067,27.21
"2023-05-05 06:00:00",2511,12.91,14.36,8.4151,8258.356,8132.428,27.2
"2023-05-05 07:00:00",2512,12.91,14.26,8.4151,8058.201,7947.24,27.27
"2023-05-05 08:00:00",2513,12.9,15.81,8.395901,7667.654,7584.319,27.55
"2023-05-05 09:00:00",2514,12.92,19.85,8.3767,7130.104,7078.313,28.06
"2023-05-05 10:00:00",2515,12.92,22.37,8.3767,6443.815,6423.089,29.01
"2023-05-05 11:00:00",2516,12.94,24.31,8.3575,5973.477,5963.935,29.71
"2023-05-05 12:00:00",2517,12.95,26.24,8.338301,5660.153,5661.246,30.08
"2023-05-05 13:00:00",2518,12.95,26.86,8.338301,5555.584,5560.497,29.79
"2023-05-05 14:00:00",2519,12.96,27.02,8.338301,5899.113,5895.64,29.3
"2023-05-05 15:00:00",2520,12.96,26.87,8.3191,6170.438,6157.746,29.08
"2023-05-05 16:00:00",2521,12.97,26.77,8.3191,6598.746,6572.325,28.91
"2023-05-05 17:00:00",2522,12.96,26.64,8.3191,6984.756,6940.06,28.68
