"TOA5","Ichetucknee","CR1000X","22891","CR1000X.Std.04.02","CPU:Ichetuckneehourly_03012023.CR1X","6659","Test"
"TIMESTAMP","RECORD","BattV_Min","PTemp_C","CO2","cDOM"
"TS","RN","Volts","Deg C","ppm","ppbQS"
"","","Min","Smp","Smp","Smp"
"2023-08-05 11:00:00",3333,11.42,29.41,514.9826,-1733.926
"2023-08-05 12:00:00",3334,11.39,29.46,487.1777,-1743.835
"2023-08-05 13:00:00",3335,11.39,29.12,469.5587,-1742.875
"2023-08-05 14:00:00",3336,11.42,28.99,449.3318,-1746.587
"2023-08-05 15:00:00",3337,11.38,29.88,419.0349,-1758.33
"2023-08-05 16:00:00",3338,11.34,29.37,393.9089,-1756.227
"2023-08-05 17:00:00",3339,11.35,29.5,388.8651,-1757.129
"2023-08-05 18:00:00",3340,11.32,29.77,393.9026,-1755.624
"2023-08-05 19:00:00",3341,11.3,29.32,406.51,-1758.394
"2023-08-05 20:00:00",3342,11.28,28.43,424.1138,-1756.249
"2023-08-05 21:00:00",3343,11.28,27.8,444.2813,-1753.674
"2023-08-05 22:00:00",3344,11.27,27.29,477.1592,-1746.881
"2023-08-05 23:00:00",3345,11.25,26.88,512.4102,-1740.526
"2023-08-06 00:00:00",3346,11.23,26.57,542.5848,-1732.904
"2023-08-06 01:00:00",3347,11.22,26.39,575.4273,-1733.905
"2023-08-06 02:00:00",3348,11.21,26.2,610.7929,-1732.913
"2023-08-06 03:00:00",3349,11.18,26.04,635.9266,-1734.24
"2023-08-06 04:00:00",3350,11.16,25.86,656.0803,-1740.039
"2023-08-06 05:00:00",3351,11.14,25.72,666.0923,-1736.3
"2023-08-06 06:00:00",3352,11.12,25.54,668.6964,-1732.361
"2023-08-06 07:00:00",3353,11.12,25.61,668.7131,-1735.124
"2023-08-06 08:00:00",3354,11.13,26.32,661.1561,-1733.972
"2023-08-06 09:00:00",3355,11.35,28.45,635.9643,-1719.051
"2023-08-06 10:00:00",3356,11.42,31.99,585.512,-1718.537
"2023-08-06 11:00:00",3357,11.38,33.67,535.0519,-1725.951
"2023-08-06 12:00:00",3358,11.28,33.45,489.6846,-1745.349
"2023-08-06 13:00:00",3359,11.27,34.33,441.7085,-1759.707
"2023-08-06 14:00:00",3360,11.2,34.12,398.9265,-1771.035
"2023-08-06 15:00:00",3361,11.17,34.43,368.6847,-1779.437
"2023-08-06 16:00:00",3362,11.16,34.36,333.3068,-1798.775
"2023-08-06 17:00:00",3363,11.12,34.11,318.2242,-1799.943
"2023-08-06 18:00:00",3364,11.08,33.48,328.3261,-1799.303
"2023-08-06 19:00:00",3365,11.05,31.54,350.9907,-1795.026
"2023-08-06 20:00:00",3366,11.01,29.21,2.968392,-1791.579
"2023-08-06 21:00:00",3367,10.99,28.06,2.926108,-1778.426
"2023-08-06 22:00:00",3368,10.96,27.33,2.950061,-1771.563
"2023-08-06 23:00:00",3369,10.92,26.84,2.925568,-1767.627
"2023-08-07 00:00:00",3370,10.89,26.37,3.00575,-1758.722
"2023-08-07 01:00:00",3371,10.83,26.07,2.983036,-1749.156
"2023-08-07 02:00:00",3372,10.78,25.72,2.931016,-1746.761
"2023-08-07 03:00:00",3373,10.72,25.49,2.975677,-1741.935
"2023-08-07 11:00:00",3374,13.56,33.63,20.36622,-7.274774
"2023-08-07 12:00:00",3375,12.97,34.24,504.7672,-171.3242
"2023-08-07 13:00:00",3376,13.05,35.43,456.8568,-184.8292
"2023-08-07 14:00:00",3377,12.99,34.94,424.0547,-191.5234
"2023-08-07 15:00:00",3378,12.99,34.97,391.3221,-197.1332
"2023-08-07 16:00:00",3379,12.96,34.58,360.988,-200.7232
"2023-08-07 17:00:00",3380,12.92,34.11,345.8911,-205.6274
"2023-08-07 18:00:00",3381,12.93,33.66,348.3927,-209.6862
"2023-08-07 19:00:00",3382,12.93,32.54,366.105,-213.6227
"2023-08-07 20:00:00",3383,12.9,31.27,391.2583,-217.0726
"2023-08-07 21:00:00",3384,12.89,30.23,419.062,-220.2621
"2023-08-07 22:00:00",3385,12.89,29.42,454.2913,-223.5323
"2023-08-07 23:00:00",3386,12.88,28.74,502.1849,-225.5918
"2023-08-08 00:00:00",3387,12.87,28.31,542.6373,-228.3645
"2023-08-08 01:00:00",3388,12.85,27.91,582.961,-230.3896
"2023-08-08 02:00:00",3389,12.85,27.5,620.7549,-229.9436
"2023-08-08 03:00:00",3390,12.84,27.16,648.5363,-231.8401
"2023-08-08 04:00:00",3391,12.83,26.85,663.5637,-231.981
"2023-08-08 05:00:00",3392,12.84,26.61,676.248,-230.8561
"2023-08-08 06:00:00",3393,12.82,26.36,681.2736,-231.3862
"2023-08-08 07:00:00",3394,12.81,26.33,681.284,-230.4993
"2023-08-08 08:00:00",3395,12.84,27.01,673.7063,-231.3344
"2023-08-08 09:00:00",3396,13.15,29.48,653.5479,-225.3012
"2023-08-08 10:00:00",3397,13.35,32.47,610.7259,-222.4699
"2023-08-08 11:00:00",3398,13.22,34.31,557.785,-221.7115
"2023-08-08 12:00:00",3399,12.97,34.52,507.2812,-224.2767
"2023-08-08 13:00:00",3400,12.91,35.34,464.4507,-224.4096
"2023-08-08 14:00:00",3401,12.92,34.94,424.059,-223.1911
"2023-08-08 15:00:00",3402,12.88,34.97,381.1844,-223.691
"2023-08-08 16:00:00",3403,12.83,34.61,350.9926,-222.3235
"2023-08-08 17:00:00",3404,12.78,34.15,338.2905,-223.6431
"2023-08-08 18:00:00",3405,12.77,33.47,340.8201,-222.6336
"2023-08-08 19:00:00",3406,12.75,32.64,358.522,-223.9787
"2023-08-08 20:00:00",3407,12.79,31.4,383.7151,-226.1412
"2023-08-08 21:00:00",3408,12.76,30.37,414.0461,-226.4849
"2023-08-08 22:00:00",3409,12.75,29.74,454.3828,-229.4766
"2023-08-08 23:00:00",3410,12.75,29.19,497.1859,-230.8218
"2023-08-09 00:00:00",3411,12.73,28.84,537.5505,-232.1232
"2023-08-09 01:00:00",3412,12.72,28.42,575.3681,-233.8733
"2023-08-09 02:00:00",3413,12.74,28.19,613.2446,-234.1557
"2023-08-09 03:00:00",3414,12.73,27.75,643.5089,-234.9348
"2023-08-09 04:00:00",3415,12.71,27.32,661.0974,-236.6934
"2023-08-09 05:00:00",3416,12.7,27,671.1942,-236.7832
"2023-08-09 06:00:00",3417,12.7,26.92,678.8467,-236.4524
"2023-08-09 07:00:00",3418,12.7,26.84,678.8422,-235.9182
"2023-08-09 08:00:00",3419,12.74,27.39,673.7471,-234.2779
"2023-08-09 09:00:00",3420,13.13,29.64,653.537,-227.9106
"2023-08-09 10:00:00",3421,13.31,33.46,608.1434,-224.2546
"2023-08-09 11:00:00",3422,13.14,34.85,560.2975,-224.1835
"2023-08-09 12:00:00",3423,12.91,34.39,514.8815,-225.765
"2023-08-09 13:00:00",3424,12.8,34.66,471.9614,-224.4099
"2023-08-09 14:00:00",3425,12.82,33.62,429.1428,-221.8643
"2023-08-09 15:00:00",3426,12.77,34.41,378.7439,-217.3655
"2023-08-09 16:00:00",3427,12.77,34.41,340.853,-216.7282
"2023-08-09 17:00:00",3428,12.76,34.16,328.2355,-218.357
"2023-08-09 18:00:00",3429,12.75,33.69,330.8324,-221.5618
"2023-08-09 19:00:00",3430,12.73,32.55,353.4795,-225.0076
"2023-08-09 20:00:00",3431,12.69,31.38,383.714,-227.5709
"2023-08-09 21:00:00",3432,12.69,30.43,416.557,-230.5018
"2023-08-09 22:00:00",3433,12.69,29.65,454.314,-232.6807
"2023-08-09 23:00:00",3434,12.69,28.99,494.6986,-236.0247
"2023-08-10 00:00:00",3435,12.67,28.42,532.5464,-238.3883
"2023-08-10 01:00:00",3436,12.67,28.01,570.2837,-239.217
"2023-08-10 02:00:00",3437,12.66,27.67,610.6647,-240.5937
"2023-08-10 03:00:00",3438,12.65,27.39,640.9164,-240.3534
"2023-08-10 04:00:00",3439,12.64,27.08,658.611,-242.8692
"2023-08-10 05:00:00",3440,12.63,27.02,671.2585,-241.1563
"2023-08-10 06:00:00",3441,12.64,26.96,678.7758,-241.8548
"2023-08-10 07:00:00",3442,12.64,27.02,678.7824,-240.7855
"2023-08-10 08:00:00",3443,12.67,27.74,668.6934,-241.0832
"2023-08-10 09:00:00",3444,12.8,29.86,651.0237,-238.6871
"2023-08-10 10:00:00",3445,13.2,33.52,605.6844,-229.0957
"2023-08-10 11:00:00",3446,12.9,35.33,552.6342,-232.3141
"2023-08-10 12:00:00",3447,12.83,34.62,507.3014,-231.4821
"2023-08-10 13:00:00",3448,12.77,35.28,464.4092,-230.0378
"2023-08-10 14:00:00",3449,12.77,33.46,416.493,-232.5385
"2023-08-10 15:00:00",3450,12.78,32.88,381.1796,-232.8297
"2023-08-10 16:00:00",3451,12.68,33.24,350.9701,-233.225
"2023-08-10 17:00:00",3452,12.66,32.77,333.3178,-233.5004
"2023-08-10 18:00:00",3453,12.63,32.49,333.3184,-236.1847
"2023-08-10 19:00:00",3454,12.61,31.63,350.992,-237.9541
"2023-08-10 20:00:00",3455,12.59,30.63,381.2508,-238.9627
"2023-08-10 21:00:00",3456,12.57,29.78,411.4798,-240.2224
"2023-08-10 22:00:00",3457,12.62,29.16,449.306,-242.5046
"2023-08-10 23:00:00",3458,12.58,28.58,489.6772,-244.3854
"2023-08-11 00:00:00",3459,12.56,28.09,527.489,-245.5284
"2023-08-11 01:00:00",3460,12.58,27.69,570.3643,-244.7617
"2023-08-11 02:00:00",3461,12.58,27.38,610.7419,-246.1918
"2023-08-11 03:00:00",3462,12.58,27.04,638.4426,-246.0708
"2023-08-11 04:00:00",3463,12.55,26.67,658.6275,-245.1964
"2023-08-11 05:00:00",3464,12.54,26.32,668.6696,-244.9511
"2023-08-11 06:00:00",3465,12.54,26.03,676.2971,-245.4969
"2023-08-11 07:00:00",3466,12.55,25.96,676.2625,-245.6831
"2023-08-11 08:00:00",3467,12.59,26.61,666.2209,-243.5328
"2023-08-11 09:00:00",3468,12.98,29.1,643.4726,-235.6805
"2023-08-11 10:00:00",3469,12.84,33.85,600.5554,-237.6544
"2023-08-11 11:00:00",3470,12.93,33.97,562.7656,-234.0163
"2023-08-11 12:00:00",3471,12.72,34.51,512.3257,-380.2878
"2023-08-11 13:00:00",3472,12.72,35.08,464.4886,-2828.974
"2023-08-11 14:00:00",3473,12.64,35.08,426.5773,-460.0012
"2023-08-11 15:00:00",3474,12.62,35.44,388.74,-473.3323
"2023-08-11 16:00:00",3475,12.64,34.6,350.963,-432.957
"2023-08-11 17:00:00",3476,12.59,34.29,330.8024,-441.4703
"2023-08-11 18:00:00",3477,12.58,33.64,333.2981,-2993.81
"2023-08-11 19:00:00",3478,12.57,32.33,356.0033,-2974.608
"2023-08-11 20:00:00",3479,12.51,31.13,391.3533,-415.5733
"2023-08-11 21:00:00",3480,12.53,30.19,421.5556,-379.5907
"2023-08-11 22:00:00",3481,12.52,29.55,459.3461,-2858.979
"2023-08-11 23:00:00",3482,12.53,29.06,494.7337,-533.7748
"2023-08-12 00:00:00",3483,12.53,28.6,532.5352,-416.3913
"2023-08-12 01:00:00",3484,12.5,28.2,572.9139,-416.3216
"2023-08-12 02:00:00",3485,12.49,27.93,613.2953,-353.85
"2023-08-12 03:00:00",3486,12.51,27.67,646.0104,-373.6629
"2023-08-12 04:00:00",3487,12.49,27.39,661.0692,-398.8779
"2023-08-12 05:00:00",3488,12.49,27.13,668.6796,-325.7874
"2023-08-12 06:00:00",3489,12.48,26.84,673.736,-330.1504
"2023-08-12 07:00:00",3490,12.49,26.93,671.1874,-331.4316
"2023-08-12 08:00:00",3491,12.52,27.66,663.64,-323.0773
"2023-08-12 09:00:00",3492,12.79,29.69,638.4374,-313.8177
"2023-08-12 10:00:00",3493,13.01,33.65,590.555,-302.498
"2023-08-12 11:00:00",3494,12.84,35.23,535.0648,-2793.973
"2023-08-12 12:00:00",3495,12.64,34.71,482.0891,-339.9117
"2023-08-12 13:00:00",3496,12.63,35.17,436.6695,-315.5928
"2023-08-12 14:00:00",3497,12.55,34.91,393.8398,-322.432
"2023-08-12 15:00:00",3498,12.53,35.32,353.4756,-313.3134
"2023-08-12 16:00:00",3499,12.5,34.91,328.3241,-362.3325
"2023-08-12 17:00:00",3500,12.49,34.45,323.1934,-332.3971
"2023-08-12 18:00:00",3501,12.44,33.74,333.3515,-383.5491
"2023-08-12 19:00:00",3502,12.44,32.53,358.4683,-360.8336
"2023-08-12 20:00:00",3503,12.43,31.11,388.7755,-380.5474
"2023-08-12 21:00:00",3504,12.44,30.03,421.5207,-328.5086
"2023-08-12 22:00:00",3505,12.45,29.2,461.9259,-320.9349
"2023-08-12 23:00:00",3506,12.45,28.58,504.7946,-311.5649
"2023-08-13 00:00:00",3507,12.43,28.15,547.625,-321.1023
"2023-08-13 01:00:00",3508,12.42,27.78,588.016,-325.2883
"2023-08-13 02:00:00",3509,12.42,27.43,628.3089,-297.7282
"2023-08-13 03:00:00",3510,12.4,27.05,653.5869,-341.7649
"2023-08-13 04:00:00",3511,12.38,26.68,666.1426,-321.1161
"2023-08-13 05:00:00",3512,12.4,26.31,668.7297,-277.1574
"2023-08-13 06:00:00",3513,12.4,25.99,671.2118,-319.1777
"2023-08-13 07:00:00",3514,12.38,25.91,671.1592,-318.3503
"2023-08-13 08:00:00",3515,12.43,26.56,658.71,-2515.813
"2023-08-13 09:00:00",3516,12.7,29.26,635.9625,-319.7988
"2023-08-13 10:00:00",3517,12.82,34.07,582.9534,-313.662
"2023-08-13 11:00:00",3518,12.72,35.93,530.0094,-361.1407
"2023-08-13 12:00:00",3519,12.52,35.44,479.5202,-317.1862
"2023-08-13 13:00:00",3520,12.49,35.91,434.2171,-2462.097
"2023-08-13 14:00:00",3521,12.46,35.8,388.8139,-566.055
"2023-08-13 15:00:00",3522,12.43,36.55,353.4973,-450.8154
"2023-08-13 16:00:00",3523,12.42,36.09,318.2058,-410.0171
"2023-08-13 17:00:00",3524,12.42,35.49,308.0886,-554.0141
"2023-08-13 18:00:00",3525,12.38,34.95,320.6726,-475.463
"2023-08-13 19:00:00",3526,12.32,33.12,353.4521,-481.1443
"2023-08-13 20:00:00",3527,12.3,31.59,391.2567,-444.5041
"2023-08-13 21:00:00",3528,12.3,30.65,429.0907,-445.5821
"2023-08-13 22:00:00",3529,12.33,30.08,469.478,-485.4108
"2023-08-13 23:00:00",3530,12.32,29.66,514.8823,-434.178
"2023-08-14 00:00:00",3531,12.33,29.13,557.7809,-406.4615
"2023-08-14 01:00:00",3532,12.32,28.6,603.0659,-371.9375
"2023-08-14 02:00:00",3533,12.31,28.07,638.5015,-394.793
"2023-08-14 03:00:00",3534,12.28,27.54,656.1759,-404.7264
"2023-08-14 04:00:00",3535,12.29,27.13,663.6663,-2538.559
"2023-08-14 05:00:00",3536,12.25,26.77,663.557,-2537.324
"2023-08-14 06:00:00",3537,12.23,26.56,663.6643,-403.3938
"2023-08-14 07:00:00",3538,12.28,26.68,661.1004,-376.5453
"2023-08-14 08:00:00",3539,12.32,27.83,640.9373,-361.912
"2023-08-14 09:00:00",3540,12.59,30.59,603.0778,-2626.754
"2023-08-14 10:00:00",3541,12.77,35.17,545.1711,-2672.946
"2023-08-14 11:00:00",3542,12.63,36.74,489.695,-2696.221
"2023-08-14 12:00:00",3543,12.47,35.92,444.2803,-2704.553
"2023-08-14 13:00:00",3544,12.45,36.36,393.8638,-2740.171
"2023-08-14 14:00:00",3545,12.32,35.36,348.4785,-2720.597
"2023-08-14 15:00:00",3546,12.29,29.12,328.3521,-2679.541
"2023-08-14 16:00:00",3547,12.25,27.78,358.4763,-2649.075
"2023-08-14 17:00:00",3548,12.25,27.25,403.8536,-2603.298
"2023-08-14 18:00:00",3549,12.25,26.93,446.7716,-2554.712
"2023-08-14 19:00:00",3550,12.23,26.56,487.1189,-2506.137
"2023-08-14 20:00:00",3551,12.2,26.21,532.5456,-2387.489
"2023-08-14 21:00:00",3552,12.22,25.95,585.4338,-2311.95
"2023-08-14 22:00:00",3553,12.21,25.77,630.876,-1907.158
"2023-08-14 23:00:00",3554,12.2,25.54,663.6699,-1934.142
"2023-08-15 00:00:00",3555,12.2,25.3,676.2495,-1876.572
"2023-08-15 01:00:00",3556,12.18,25.13,678.7963,-1805.364
"2023-08-15 02:00:00",3557,12.19,24.97,678.8121,-1766.266
"2023-08-15 03:00:00",3558,12.17,24.75,676.3478,-1719.442
"2023-08-15 04:00:00",3559,12.18,24.55,671.2629,-1641.118
"2023-08-15 05:00:00",3560,12.17,24.39,663.637,-1560.051
"2023-08-15 06:00:00",3561,12.17,24.32,663.6822,-1606.883
"2023-08-15 07:00:00",3562,12.17,24.52,656.1559,-1489.587
"2023-08-15 08:00:00",3563,12.2,25.38,638.4671,-1367.053
"2023-08-15 09:00:00",3564,12.49,26.97,603.1141,-1557.509
"2023-08-15 10:00:00",3565,12.73,30.51,540.0629,-2027.888
"2023-08-15 11:00:00",3566,12.32,32.36,477.1015,-2222.728
"2023-08-15 12:00:00",3567,12.2,28.9,451.899,-2125.747
"2023-08-15 13:00:00",3568,12.17,25.73,426.6758,-1457.757
"2023-08-15 14:00:00",3569,12.15,25.39,431.7011,-1228.485
"2023-08-15 15:00:00",3570,12.2,25.71,436.7488,-1231.439
"2023-08-15 16:00:00",3571,12.17,25.94,444.2886,-1314.064
"2023-08-15 17:00:00",3572,12.13,26.01,461.9263,-1334.924
"2023-08-15 18:00:00",3573,12.11,25.87,504.7641,-1648.754
"2023-08-15 19:00:00",3574,12.12,25.81,560.2227,-1693.197
"2023-08-15 20:00:00",3575,12.12,25.68,598.1791,-1103.755
"2023-08-15 21:00:00",3576,12.1,25.57,605.6446,-1057.977
"2023-08-15 22:00:00",3577,12.09,25.63,603.1346,-2468.694
"2023-08-15 23:00:00",3578,12.1,25.6,610.7692,-2271.788
"2023-08-16 00:00:00",3579,12.09,25.55,628.3812,-2498.717
"2023-08-16 01:00:00",3580,12.07,25.49,646.0098,-2501.336
"2023-08-16 02:00:00",3581,12.08,25.51,661.1139,-2506.593
"2023-08-16 03:00:00",3582,12.05,25.12,668.6677,-2485.008
"2023-08-16 04:00:00",3583,12.06,24.79,663.697,-2451.602
"2023-08-16 05:00:00",3584,12.03,24.59,658.6658,-2402.349
"2023-08-16 06:00:00",3585,12.02,24.34,661.1097,-2390.567
"2023-08-16 07:00:00",3586,12,24.23,656.1013,-2381.833
"2023-08-16 08:00:00",3587,12.15,24.82,628.3048,-2250.513
"2023-08-16 09:00:00",3588,12.46,26.5,590.5587,-2293.75
"2023-08-16 10:00:00",3589,12.59,30.81,527.4982,-2310.327
"2023-08-16 11:00:00",3590,12.41,32.6,466.9634,-2309.339
"2023-08-16 12:00:00",3591,12.3,32.16,416.6191,-2304.781
"2023-08-16 13:00:00",3592,12.13,31.79,378.7191,-2351.972
"2023-08-16 14:00:00",3593,12.09,27.11,363.6129,-2348.465
"2023-08-16 15:00:00",3594,12.16,26.62,368.6553,-2332.773
"2023-08-16 16:00:00",3595,12.1,27.34,366.1353,-2340.557
"2023-08-16 17:00:00",3596,12.07,27.39,363.5291,-2355.368
"2023-08-16 18:00:00",3597,12.01,27.78,371.1205,-2375.515
"2023-08-16 19:00:00",3598,12.01,27.03,401.4029,-2388.421
"2023-08-16 20:00:00",3599,12,26.35,456.9247,-2373.21
"2023-08-16 21:00:00",3600,11.99,25.89,504.7794,-2365.877
"2023-08-16 22:00:00",3601,11.98,25.5,527.494,-2341.39
"2023-08-16 23:00:00",3602,11.97,25.23,547.6826,-2365.153
"2023-08-17 00:00:00",3603,11.93,25.04,570.3502,-2382.095
"2023-08-17 01:00:00",3604,11.93,24.82,603.1079,-2334.124
"2023-08-17 02:00:00",3605,11.93,24.56,635.9677,-2325.743
"2023-08-17 03:00:00",3606,11.94,24.37,653.5419,-2313.193
"2023-08-17 04:00:00",3607,11.91,24.2,658.6458,-2278.959
"2023-08-17 05:00:00",3608,11.87,24.09,658.6212,-2259.594
"2023-08-17 06:00:00",3609,11.91,24.04,658.6014,-2113.605
"2023-08-17 07:00:00",3610,11.91,24.21,653.535,-2062.763
"2023-08-17 08:00:00",3611,12,25.31,630.9292,-2023.643
"2023-08-17 09:00:00",3612,12.03,26.25,590.6204,-2104.943
"2023-08-17 10:00:00",3613,12.41,27.89,540.0175,-2070.37
"2023-08-17 11:00:00",3614,12.29,29.82,479.6012,-2150.834
"2023-08-17 12:00:00",3615,12.11,30.65,419.1105,-2181.403
"2023-08-17 13:00:00",3616,12.08,31.43,376.2398,-263.6586
"2023-08-17 14:00:00",3617,12.06,31.49,338.3828,-288.7324
"2023-08-17 15:00:00",3618,12.02,31.19,313.2123,-257.2276
"2023-08-17 16:00:00",3619,12.01,31.11,305.5838,-269.7231
"2023-08-17 17:00:00",3620,11.99,30.88,308.1464,-248.3371
"2023-08-17 18:00:00",3621,11.96,30.87,318.1858,-219.6596
"2023-08-17 19:00:00",3622,11.92,29.47,345.9585,-229.9928
"2023-08-17 20:00:00",3623,11.9,26.35,366.1314,-203.0925
"2023-08-17 21:00:00",3624,11.89,25.68,406.483,-224.0606
"2023-08-17 22:00:00",3625,11.86,25.5,461.8874,-229.4587
"2023-08-17 23:00:00",3626,11.87,25.25,514.9612,-235.4955
"2023-08-18 00:00:00",3627,11.84,25,560.3162,-213.1905
"2023-08-18 01:00:00",3628,11.85,25.04,603.1356,-201.8574
"2023-08-18 02:00:00",3629,11.83,25.18,635.9227,-186.0917
"2023-08-18 03:00:00",3630,11.84,25.14,663.651,-202.983
"2023-08-18 04:00:00",3631,11.84,24.94,676.3109,-177.7573
"2023-08-18 05:00:00",3632,11.8,24.92,678.7863,-174.7107
"2023-08-18 06:00:00",3633,11.82,24.77,681.2851,-171.8889
"2023-08-18 07:00:00",3634,11.84,24.79,676.2422,-180.3607
"2023-08-18 08:00:00",3635,11.9,25.43,658.5822,-167.4953
"2023-08-18 09:00:00",3636,12.25,26.97,623.2634,-165.3448
"2023-08-18 10:00:00",3637,12.39,31.38,560.2491,-165.3463
"2023-08-18 11:00:00",3638,12.06,32.06,499.7439,-219.3051
"2023-08-18 12:00:00",3639,12,31.46,444.267,-241.4565
"2023-08-18 13:00:00",3640,12,31.69,401.3665,-216.9603
"2023-08-18 14:00:00",3641,11.99,32.05,358.5182,-1777.245
"2023-08-18 15:00:00",3642,11.91,31.94,330.8101,-1775.313
"2023-08-18 16:00:00",3643,11.91,31.97,315.7248,-1798.535
"2023-08-18 17:00:00",3644,11.85,31.76,315.7098,-212.1342
"2023-08-18 18:00:00",3645,11.83,31.21,330.8443,-211.1861
"2023-08-18 19:00:00",3646,11.81,30.57,361.0496,-193.7312
"2023-08-18 20:00:00",3647,11.81,29.62,398.8167,-186.6404
"2023-08-18 21:00:00",3648,11.81,28.86,441.6902,-195.017
"2023-08-18 22:00:00",3649,11.8,28.3,487.1549,-211.0383
"2023-08-18 23:00:00",3650,11.8,27.93,529.9927,-178.6375
"2023-08-19 00:00:00",3651,11.78,27.63,572.8926,-183.8605
"2023-08-19 01:00:00",3652,11.77,27.3,610.786,-155.776
"2023-08-19 02:00:00",3653,11.71,26.92,643.4204,-179.2231
"2023-08-19 03:00:00",3654,11.72,26.5,663.653,-1272.598
"2023-08-19 04:00:00",3655,11.68,26.08,671.1907,-155.8158
"2023-08-19 05:00:00",3656,11.67,25.73,671.1946,-145.8679
"2023-08-19 06:00:00",3657,11.68,25.41,673.8006,-1160.995
"2023-08-19 07:00:00",3658,11.68,25.35,673.7673,-144.0135
"2023-08-19 08:00:00",3659,11.79,26.19,653.5984,-118.8244
"2023-08-19 09:00:00",3660,11.97,28.75,620.7513,-120.6622
"2023-08-19 10:00:00",3661,12.26,33.36,562.7455,-918.2319
